delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_num,expected_time_hours_num,zero_hour_flag,is_delayed_flag,delayed_original_binary,computed_delayed
250.99,amazon logistics,pharmacy,bike,standard,east,clear,189.3,30.78,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,1038.84,7.0,24,0,0,0,0
250.99,delhivery,electronics,truck,two day,north,rainy,60.1,40.63,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,422.39,5.0,16,0,0,0,0
250.99,ekart,documents,truck,same day,south,foggy,147.7,46.57,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,978.21,6.0,8,0,0,0,0
250.99,amazon logistics,cosmetics,truck,two day,north,cold,289.0,48.99,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1591.97,6.0,16,0,0,0,0
250.99,delhivery,pharmacy,van,express,north,cold,235.6,42.35,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,3,1355.05,7.0,6,0,1,1,1
250.99,amazon logistics,groceries,ev bike,same day,central,cold,101.1,9.76,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,634.78,4.0,8,0,0,0,0
250.99,ekart,groceries,truck,two day,central,cold,273.9,42.56,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,1497.18,6.0,16,0,0,0,0
250.99,ecom express,cosmetics,scooter,standard,north,clear,262.6,29.36,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,1401.08,4.0,24,0,0,0,0
250.99,ekart,groceries,van,two day,east,clear,82.2,18.81,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,467.43,2.0,16,0,0,0,0
250.99,dhl,clothing,truck,same day,south,cold,280.3,15.29,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1547.37,7.0,8,0,0,0,0
250.99,shadowfax,automobile parts,bike,same day,east,foggy,146.1,36.12,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,938.86,8.0,8,0,1,1,0
250.99,blue dart,groceries,van,same day,west,clear,279.9,21.63,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,failed,2,1564.39,12.0,8,0,0,1,1
250.99,shadowfax,documents,ev van,same day,south,stormy,165.4,43.2,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,1056.6,11.0,8,0,1,1,1
250.99,fedex,electronics,van,two day,central,cold,29.9,47.31,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,291.43,2.0,16,0,0,0,0
250.99,amazon logistics,furniture,truck,standard,north,hot,42.6,44.55,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,346.65,1.0,24,0,0,0,0
250.99,ecom express,automobile parts,ev bike,standard,east,foggy,149.9,23.31,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,819.43,10.0,24,0,0,0,0
250.99,shadowfax,clothing,scooter,standard,west,rainy,8.4,44.16,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,174.48,4.0,24,0,0,0,0
250.99,dhl,documents,ev bike,two day,east,hot,230.8,30.01,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1244.03,6.0,16,0,0,0,0
250.99,dhl,clothing,bike,express,west,clear,93.0,9.37,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,543.11,2.0,3,0,0,0,0
250.99,dhl,electronics,van,two day,west,clear,10.4,4.59,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,95.6674,1.0,16,0,0,0,0
250.99,amazon logistics,pharmacy,truck,two day,north,hot,194.9,2.42,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,981.76,4.0,16,0,0,0,0
250.99,ekart,documents,scooter,express,west,rainy,182.1,2.26,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000005,yes,delayed,2,967.28,11.0,5,0,1,1,1
250.99,blue dart,cosmetics,ev bike,standard,south,clear,38.8,40.89,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,316.67,3.0,24,0,0,0,0
250.99,dhl,groceries,bike,two day,north,cold,55.2,6.78,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,3,296.34,1.0,16,0,0,0,0
250.99,delhivery,pharmacy,truck,express,east,stormy,223.3,44.36,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000006,yes,failed,1,1299.58,12.0,6,0,0,1,1
250.99,delhivery,electronics,truck,express,west,hot,46.2,14.83,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,5,325.49,2.0,2,0,0,0,0
250.99,delhivery,documents,ev bike,two day,south,hot,3.6,49.52,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,163.39,1.0,16,0,0,0,0
250.99,xpressbees,groceries,scooter,express,north,hot,297.1,22.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,1615.5,5.0,8,0,0,0,0
250.99,xpressbees,electronics,bike,express,central,hot,87.8,7.72,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,5,512.16,3.0,3,0,0,0,0
250.99,xpressbees,groceries,truck,express,central,hot,267.4,11.53,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,delayed,2,1421.59,9.0,7,0,1,1,1
250.99,fedex,furniture,ev van,two day,east,stormy,124.8,10.84,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,656.52,10.0,16,0,0,0,0
250.99,xpressbees,groceries,ev bike,express,south,clear,288.9,8.3,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,4,1519.4,6.0,7,0,0,0,0
250.99,blue dart,furniture,scooter,two day,central,hot,129.5,39.84,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,767.02,4.0,16,0,0,0,0
250.99,ecom express,fragile items,van,same day,south,foggy,225.0,7.32,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,1246.96,11.0,8,0,1,1,1
250.99,fedex,cosmetics,scooter,standard,south,stormy,289.7,24.36,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,5,1521.58,14.0,24,0,0,0,0
250.99,ecom express,electronics,ev bike,standard,south,rainy,85.4,41.07,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,550.21,7.0,24,0,0,0,0
250.99,blue dart,pharmacy,truck,same day,east,hot,9.9,30.24,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000008,no,delivered,3,240.22,,8,1,0,0,0
250.99,fedex,automobile parts,van,standard,west,hot,135.1,37.59,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,788.27,4.0,24,0,0,0,0
250.99,xpressbees,fragile items,bike,standard,south,stormy,228.6,5.64,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,1159.92,9.0,24,0,0,0,0
250.99,fedex,documents,truck,express,north,rainy,169.6,41.44,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,3,1022.32,9.0,5,0,1,1,1
250.99,fedex,fragile items,van,express,central,foggy,250.7,29.97,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,failed,2,1393.41,10.0,7,0,0,1,1
250.99,blue dart,fragile items,bike,two day,north,rainy,80.7,0.67,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,404.76,7.0,16,0,0,0,0
250.99,dhl,groceries,scooter,two day,east,stormy,21.3,41.19,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,230.07,7.0,16,0,0,0,0
250.99,ekart,fragile items,ev bike,two day,north,clear,67.1,32.91,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,434.23,2.0,16,0,0,0,0
250.99,ekart,pharmacy,ev bike,standard,west,foggy,69.4,0.99,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,349.97,5.0,24,0,0,0,0
250.99,xpressbees,cosmetics,van,two day,south,cold,101.2,39.37,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,624.11,2.0,16,0,0,0,0
250.99,shadowfax,cosmetics,ev bike,two day,north,rainy,94.2,49.37,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,619.11,5.0,16,0,0,0,0
250.99,shadowfax,fragile items,ev bike,same day,north,foggy,71.0,32.56,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,552.68,5.0,8,0,0,0,0
250.99,dhl,automobile parts,truck,two day,east,foggy,37.4,42.36,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,314.08,3.0,16,0,0,0,0
250.99,ecom express,fragile items,scooter,two day,north,cold,157.0,43.03,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,914.09,3.0,16,0,0,0,0
250.99,delhivery,groceries,van,same day,east,cold,213.7,49.52,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,1317.81,5.0,8,0,0,0,0
250.99,dhl,pharmacy,ev bike,express,central,cold,272.6,12.84,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,1451.52,8.0,7,0,1,1,1
250.99,blue dart,pharmacy,scooter,express,south,stormy,83.5,24.02,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,2,539.56,7.0,3,0,1,1,1
250.99,dhl,fragile items,truck,express,central,foggy,198.5,20.1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,5,1102.8,4.0,5,0,0,0,0
250.99,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,failed,2,948.68,6.0,5,0,0,1,1
250.99,dhl,documents,truck,same day,north,clear,265.3,31.8,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,1521.9,5.0,8,0,0,0,0
250.99,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1162.49,9.0,6,0,1,1,1
250.99,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,failed,1,468.0,3.0,3,0,0,1,0
250.99,xpressbees,automobile parts,van,standard,east,foggy,80.6,45.16,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,3,538.48,4.0,24,0,0,0,0
250.99,fedex,clothing,bike,same day,east,stormy,187.7,6.69,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,3,1058.57,13.0,8,0,1,1,1
250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1196.49,9.0,24,0,0,0,0
250.99,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,delayed,2,174.12,5.0,2,0,1,1,1
250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,1060.03,6.0,24,0,0,0,0
250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,3,439.54,6.0,3,0,1,1,1
250.99,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1608.49,8.0,8,0,1,1,0
250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,failed,1,1594.42,9.0,8,0,0,1,1
250.99,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,1427.26,5.0,24,0,0,0,0
250.99,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,2,1519.87,12.0,8,0,1,1,1
250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,delayed,2,1624.36,9.0,7,0,1,1,1
250.99,xpressbees,groceries,van,express,east,hot,86.5,37.04,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,4,593.62,3.0,3,0,0,0,0
250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,900.03,9.0,8,0,1,1,1
250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,292.75,6.0,24,0,0,0,0
250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,770.61,7.0,24,0,0,0,0
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,301.24,1.0,24,0,0,0,0
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,2,1209.36,6.0,6,0,1,1,0
250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,155.2,3.0,24,0,0,0,0
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1403.76,8.0,24,0,0,0,0
250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1434.79,7.0,8,0,0,0,0
250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,1505.89,5.0,24,0,0,0,0
250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,delayed,3,232.45,5.0,2,0,1,1,1
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,1241.57,5.0,24,0,0,0,0
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,469.01,3.0,16,0,0,0,0
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,360.52,7.0,24,0,0,0,0
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,no,delivered,5,1243.9,5.0,6,0,0,0,0
250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,delayed,3,370.85,2.0,2,0,1,1,0
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000008,yes,delayed,2,1509.69,16.0,8,0,1,1,1
250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,1399.6,5.0,24,0,0,0,0
250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,943.73,7.0,16,0,0,0,0
250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,3,697.47,3.0,4,0,0,0,0
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,3,1414.47,11.0,24,0,0,0,0
250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1273.02,7.0,8,0,0,0,0
250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,281.04,5.0,8,0,0,0,0
250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,724.06,7.0,8,0,0,0,0
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,687.64,7.0,16,0,0,0,0
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,yes,delayed,2,1367.49,7.0,7,0,1,1,0
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1453.98,9.0,16,0,0,0,0
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,876.99,8.0,16,0,0,0,0
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,415.26,3.0,8,0,0,0,0
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,4,1029.95,13.0,16,0,0,0,0
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,822.95,3.0,24,0,0,0,0
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,863.26,6.0,8,0,0,0,0
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1500.68,10.0,24,0,0,0,0
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,3,1551.92,12.0,7,0,1,1,1
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,805.61,8.0,8,0,1,1,0
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,4,1413.34,11.0,24,0,0,0,0
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,failed,1,506.42,3.0,3,0,0,1,0
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,3,380.41,2.0,3,0,0,0,0
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,1129.26,8.0,24,0,0,0,0
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,920.2,7.0,8,0,0,0,0
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,1214.35,4.0,16,0,0,0,0
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,259.23,4.0,16,0,0,0,0
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,864.51,5.0,16,0,0,0,0
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,1147.95,9.0,16,0,0,0,0
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,872.92,6.0,24,0,0,0,0
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,481.51,3.0,24,0,0,0,0
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,806.18,8.0,24,0,0,0,0
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,936.76,5.0,16,0,0,0,0
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,884.07,7.0,24,0,0,0,0
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,983.36,5.0,16,0,0,0,0
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,failed,2,789.99,4.0,4,0,0,1,0
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,700.02,4.0,8,0,0,0,0
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,144.91,1.0,16,0,0,0,0
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,222.55,4.0,16,0,0,0,0
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,947.24,6.0,24,0,0,0,0
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,yes,failed,1,1429.84,7.0,7,0,0,1,0
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,3,1317.65,11.0,24,0,0,0,0
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,no,delivered,3,981.72,5.0,5,0,0,0,0
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,delayed,2,1025.55,7.0,5,0,1,1,1
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1610.5,9.0,16,0,0,0,0
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,1596.63,11.0,8,0,1,1,1
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,1523.17,5.0,24,0,0,0,0
